,AC_POWER
60347,1046.6133333333337
36903,600.6142857142858
7685,528.7266666666667
47269,454.9333333333333
64240,465.72666666666663
39691,143.54000000000002
42322,0.0
26844,719.6533333333333
18387,247.42000000000004
56038,718.6133333333332
41804,182.30666666666667
20477,0.0
49024,0.0
874,1037.3133333333333
38478,0.0
10470,0.0
60776,222.68666666666667
31431,0.0
2778,376.0666666666667
46162,0.0
65703,0.0
50264,119.86
48090,361.57333333333327
39275,886.7933333333333
7183,0.0
32721,1077.0666666666666
22377,0.0
18658,0.0
14093,0.0
64739,191.8571428571429
1570,38.03333333333335
9897,38.48666666666667
59719,0.0
32206,0.0
36343,0.0
54114,533.2466666666666
35509,203.23571428571432
66872,492.09333333333336
10445,0.0
19134,0.0
747,602.8333333333333
57846,372.9066666666666
63507,0.0
15110,0.0
33450,0.0
12705,1158.1933333333334
41579,482.54
64058,69.72142857142856
41298,1260.8466666666666
27329,0.0
48127,248.02857142857144
48696,0.0
18833,0.0
53116,0.0
66651,538.0133333333333
30145,0.0
56798,0.0
43969,53.18666666666667
44987,0.0
47613,1143.6466666666663
31416,0.0
12360,0.0
64348,640.2466666666668
510,0.0
61595,0.0
57738,109.96
27101,91.84
14678,1130.1733333333334
887,1090.5000000000002
122,0.0
46022,234.2428571428572
66799,102.30666666666669
45989,261.68666666666667
33478,0.0
67096,61.18666666666667
50159,597.8600000000001
56130,598.1600000000001
35123,1255.686666666667
53523,34.50666666666666
61645,0.0
29229,35.75333333333332
12905,0.0
65955,0.0
52835,0.0
30819,965.1133333333331
16200,0.0
23044,1068.5466666666669
39787,0.4933333333333334
47651,0.0
24784,363.9599999999999
53564,151.40666666666667
3546,187.95333333333332
16716,75.22
19171,0.0
31566,0.0
8267,0.0
38277,0.0
5301,769.66
29618,0.0
64654,831.58
19118,0.0
2204,0.0
11824,0.0
22702,0.0
11797,0.0
49294,129.06
28155,5.2733333333333325
62394,764.3533333333335
15933,206.97333333333336
9351,1020.3266666666668
28114,0.0
15704,0.0
17047,0.0
30989,871.0133333333333
66010,0.0
62451,0.0
31600,0.0
19704,1221.2214285714283
51140,0.0
24302,0.0
54569,0.0
2591,0.0
67136,134.92
12108,0.0
44638,0.0
10919,915.9142857142856
11777,0.0
21997,0.0
17519,0.0
11552,0.0
20355,0.0
63132,0.0
54879,0.0
16172,0.0
34854,624.0866666666667
7981,0.0
55040,0.0
14836,701.1933333333334
24765,1054.1733333333334
17205,0.0
22749,0.0
32443,85.95333333333333
46023,229.34
1835,0.0
3335,857.9266666666665
56455,436.33333333333326
43859,392.4533333333334
25026,158.83333333333331
27994,0.0
18703,0.0
35131,1309.8066666666664
23705,0.0
54976,0.0
49995,692.6928571428573
35731,0.0
14278,625.5333333333334
59892,294.9466666666668
7851,192.25333333333333
47147,53.55714285714285
1756,0.0
10829,435.4133333333333
61334,0.0
5899,0.0
6574,0.0
53255,0.0
29923,0.0
26748,869.0266666666665
54969,0.0
42194,0.0
47175,125.61333333333332
51330,11.72666666666667
11161,0.0
48769,0.0
33402,0.0
53057,0.0
39489,476.04
67512,0.0
52892,0.0
27785,0.0
36171,0.0
5587,391.0533333333333
35304,897.32
58630,467.02857142857135
41305,1266.213333333333
32266,0.0
15160,0.0
37479,243.53571428571428
23094,1104.0800000000002
63653,0.0
58607,367.14666666666665
14666,0.0
52069,256.8
16292,1266.114285714286
62447,0.0
37227,587.4866666666667
49873,0.0
42854,0.0
8527,0.0
99,0.0
14648,1054.9571428571428
51465,145.04666666666662
16666,268.9800000000001
63038,0.0
41880,18.886666666666663
51309,0.0
62544,172.06
23882,0.0
10995,0.0
59519,0.0
27239,0.0
3180,748.9666666666666
26276,127.82666666666664
64744,216.0533333333333
50342,1.2266666666666666
37407,645.44
11751,0.0
44552,0.0
65209,0.0
51516,360.17857142857144
39980,0.0
30313,103.04666666666664
43520,968.6
34569,281.6066666666666
43672,604.1866666666666
47268,429.5866666666666
48818,0.0
51974,717.042857142857
22575,0.0
66429,353.2642857142857
13860,0.0
32758,1086.0000000000002
58686,193.84666666666664
48492,0.0
47818,1191.8533333333337
26154,0.0
55531,0.0
29760,0.0
45823,0.0
2929,873.9214285714288
18875,0.0
3183,805.0866666666667
23179,866.9533333333335
22092,0.0
11553,0.0
18826,0.0
34613,339.9357142857143
20838,0.0
48428,0.0
21503,0.0
32949,1120.12
38077,0.0
19829,1152.485714285714
66442,353.92
61488,0.0
13424,0.0
30793,768.0357142857142
62497,584.2000000000002
7326,1102.3933333333332
60494,0.0
34962,975.92
51295,0.0
67163,96.65333333333336
3495,454.2928571428572
22030,0.0
48396,0.0
12246,0.0
62967,91.97857142857144
19330,56.471428571428575
62357,691.4000000000001
26955,568.44
45401,0.0
14789,856.9
54232,246.24285714285716
62051,417.62142857142857
41729,607.1533333333334
16249,0.0
52341,19.426666666666662
6197,0.0
53794,449.44
46649,0.0
10024,2.442857142857143
10449,0.0
44291,0.0
8293,0.0
33516,0.0
28714,1263.4
66941,581.2466666666668
58563,429.38
49317,199.8733333333333
24116,0.0
43421,612.3266666666666
43338,0.0
36289,0.0
31412,0.0
66109,0.0
62175,781.4933333333335
40166,0.0
9447,0.0
23867,0.0
55521,0.0
19346,119.27857142857142
21561,1067.4333333333334
3483,480.98
1805,0.0
7211,896.0466666666667
22463,0.0
56388,615.3928571428571
65137,0.0
55022,0.0
17699,416.63333333333344
9224,604.7466666666667
14026,0.0
55108,0.0
8713,0.0
48901,0.0
52263,403.07333333333327
25583,0.0
12995,1073.486666666667
43286,1241.0400000000002
30939,1101.02
41084,513.8928571428572
17471,0.0
24153,0.0
50313,45.946666666666665
5046,870.1066666666666
28549,776.66
26471,1014.1
43855,382.36
839,256.0285714285714
313,0.0
18168,1036.5933333333332
51479,165.7
9436,1226.9
55486,0.0
14637,0.0
54495,80.28666666666666
25983,0.0
2385,0.0
20839,0.0
12277,0.0
59539,0.0
31449,0.0
7733,479.9333333333333
22622,0.0
22150,0.0
8151,0.0
38620,0.0
48460,0.0
27457,0.0
64005,7.18
66416,194.3533333333333
11486,53.106666666666655
34666,537.1933333333334
17721,503.42
31748,0.0
13919,0.0
3279,0.0
52815,0.0
58619,480.64666666666665
21199,475.08571428571435
21554,0.0
66300,185.0133333333333
26593,0.0
30864,1164.78
5261,679.1357142857144
15230,0.0
49099,0.0
45147,206.64666666666665
19404,263.71333333333325
11015,1215.2733333333333
30511,416.38
22075,0.0
57392,0.0
57580,0.0
25472,0.0
62981,62.53333333333333
18223,783.6333333333333
30997,764.4733333333331
23724,0.0
29079,533.2466666666667
54858,0.0
67559,0.0
47112,18.446666666666665
54122,526.16
25767,0.0
65414,0.0
10765,70.13999999999999
49823,645.5733333333334
38193,0.0
6992,27.480000000000004
45945,186.48571428571432
40961,340.8399999999999
34915,619.3333333333334
53558,150.92000000000002
52500,0.0
57219,0.0
28922,999.98
67392,0.0
23189,0.0
4585,0.0
47065,0.0
10147,0.0
58203,1023.02
16999,0.0
23898,0.0
61953,85.46
41189,1109.8066666666666
46382,0.0
21331,0.0
49386,520.3533333333334
42289,0.0
13597,0.0
54045,580.94
4942,628.32
5226,705.0571428571429
56482,235.38571428571427
18039,1219.4799999999998
56028,766.5066666666665
35434,483.8866666666668
64663,519.6533333333333
32534,198.09333333333333
8014,0.0
12338,0.0
19709,1194.7266666666667
61695,0.0
9326,384.1133333333333
6619,0.0
28348,286.66
38651,0.0
30342,133.27142857142854
41182,1263.72
17428,0.0
20870,0.0
54785,0.0
15665,0.0
19279,0.0
26543,912.7333333333331
19840,1192.2800000000002
56641,90.20714285714284
61605,0.0
43995,25.793333333333333
15569,0.0
36523,0.0
55368,0.0
45804,673.1133333333332
36397,0.0
31769,0.0
39571,280.0266666666667
24720,887.5599999999998
11140,1121.68
12343,0.0
11994,0.0
9070,330.96666666666664
27841,0.0
1086,1269.1866666666667
59917,380.5533333333333
9749,501.3866666666667
3221,0.0
59290,0.0
18194,1001.7333333333336
39593,279.42
10466,0.0
46516,0.0
45633,0.0
50856,0.0
48831,0.0
22603,0.0
26959,541.1066666666666
51075,0.0
24504,35.607142857142854
48096,286.0066666666667
3100,1200.5714285714284
27439,0.0
59005,0.0
28109,0.0
10251,0.0
60200,838.6533333333333
53830,472.77857142857135
30535,403.1
53687,290.82666666666665
17796,827.5466666666665
32597,367.00714285714287
27872,0.0
59230,0.0
5787,102.1
27002,409.32857142857137
61494,0.0
63641,0.0
3288,1184.3333333333337
3452,435.7066666666667
21283,839.7533333333334
52761,0.0
58818,0.0
31788,0.0
51062,0.0
32550,217.56666666666663
30200,0.0
4231,0.0
13656,0.0
44643,0.0
26645,0.0
51016,0.0
65424,0.0
29861,0.0
46195,0.0
19695,1170.0333333333333
63271,0.0
50346,1.15
26038,0.0
41045,547.3000000000001
61653,0.0
21844,170.07999999999998
18809,0.0
22614,0.0
41686,348.96666666666664
9712,0.0
13837,0.0
25961,0.0
20577,0.0
61660,0.0
49660,0.0
17588,15.22142857142857
11496,52.59333333333333
33439,0.0
22752,0.0
60893,24.086666666666662
26718,873.3142857142858
60395,1292.7866666666666
12104,0.0
10482,0.0
62770,301.5466666666667
21520,1264.6466666666663
5441,1062.7666666666664
60172,815.2466666666669
2554,0.0
43966,53.53333333333333
32014,0.0
59733,0.0
24147,0.0
20504,0.0
24589,231.23571428571427
18522,0.0
62296,0.0
56931,0.0
22009,0.0
55235,0.0
54702,0.0
48350,0.0
5726,160.97857142857146
32630,910.157142857143
23907,0.0
13361,0.0
10103,0.0
15242,0.0
45613,0.0
36431,0.0
40734,0.0
27778,0.0
35439,507.87333333333333
45842,61.993333333333325
39621,447.9066666666668
53528,33.53333333333334
8891,0.0
57749,111.96
17349,0.0
36122,0.0
9854,35.1
34282,0.0
21657,1029.6933333333332
22731,0.0
35750,0.0
3620,45.52666666666667
29765,0.0
67652,0.0
39389,611.6066666666667
48101,262.19999999999993
27966,0.0
16426,1133.28
29369,0.0
41541,380.01428571428573
67604,0.0
60308,808.7666666666665
24999,1262.1866666666667
30351,129.56666666666666
2664,84.24666666666667
56100,597.62
18829,0.0
25267,296.9
8446,0.0
28262,159.84666666666664
62549,185.48
46377,0.0
18174,138.93333333333334
34137,0.0
18297,626.5600000000001
56338,501.7866666666666
31328,47.24
24598,374.82
11431,241.76666666666668
23442,777.8199999999998
36357,0.0
15820,0.0
3699,0.0
53570,144.36
24662,604.5133333333332
21403,1126.4
49874,0.0
48219,35.366666666666674
55621,94.97333333333333
23366,0.0
42173,0.0
18683,0.0
67052,293.02666666666664
5114,767.7866666666665
13757,0.0
56662,30.79333333333333
28948,943.96
45328,1036.7733333333333
27719,0.0
10325,0.0
30485,385.80666666666673
64108,148.99333333333334
43769,664.5533333333333
18562,0.0
28106,0.0
9283,328.3071428571429
62828,358.0785714285714
38030,0.0
4318,0.0
49197,0.0
39158,0.0
6196,0.0
50620,0.0
60309,0.0
44910,0.0
50673,0.0
11870,0.0
14929,241.6133333333333
63886,0.0
835,866.76
3107,0.0
29642,0.0
43463,0.0
2430,0.0
10264,0.0
49106,0.0
28047,0.0
61651,0.0
44903,0.0
18058,0.0
3831,0.0
11625,0.0
8679,0.0
32737,973.84
1320,800.1733333333333
6226,0.0
14183,170.00000000000003
17129,0.0
17307,0.0
34918,269.55
47050,0.0
25046,0.0
26521,0.0
53965,667.12
17844,980.8333333333331
11402,279.1466666666667
15262,0.0
13362,0.0
47585,0.0
62582,656.64
59195,0.0
25826,0.0
13593,0.0
58406,658.6333333333334
14105,0.0
44356,0.0
8455,0.0
57841,286.95333333333326
9500,0.0
45213,520.8466666666666
36389,0.0
64016,7.4
34425,0.0
13730,0.0
49613,0.0
26374,495.21333333333337
30226,0.0
10314,0.0
5058,870.0733333333332
14107,0.3866666666666666
22284,0.0
38022,0.0
14987,42.49999999999999
29225,35.12666666666666
65445,0.0
2942,953.7466666666664
56037,780.7199999999998
22182,0.0
19323,52.25333333333333
65189,0.0
59387,0.0
52468,0.0
15232,0.0
23892,0.0
15537,0.0
6712,0.0
9069,330.98
66270,126.71999999999998
15854,18.957142857142856
55263,0.0
29957,0.0
48904,0.0
59822,95.43571428571427
41402,941.94
12648,918.1428571428572
56548,252.64
62648,316.2714285714286
3152,1078.9533333333331
10027,2.7533333333333334
27001,381.45714285714286
34926,296.8666666666667
22670,0.0
51041,0.0
2246,0.0
37585,114.30666666666666
58272,0.0
6188,0.0
31826,0.0
48397,0.0
63609,0.0
33619,0.0
23018,939.9266666666665
54832,0.0
66790,679.7800000000001
47884,1069.1933333333334
31671,0.0
63495,0.0
47353,530.8266666666667
34314,0.0
32090,0.0
43528,771.7214285714285
51329,0.0
47089,0.0
34637,485.5
47369,510.2533333333333
58460,434.9333333333333
61478,0.0
17208,0.0
52890,0.0
30589,807.5666666666666
35165,0.0
42728,0.0
10935,663.2
45659,0.0
11304,608.0857142857144
12932,1002.6133333333332
47488,960.6266666666666
58345,966.9266666666665
35252,723.2466666666666
5206,849.9857142857143
32454,98.16
2215,0.0
14950,205.50714285714287
38092,0.0
36901,650.6
33921,0.0
66254,98.12
23628,94.16
28774,0.0
65970,0.0
52402,8.186666666666667
29565,0.0
45647,1062.1066666666666
1375,514.7133333333334
10821,455.5214285714286
47980,830.8733333333333
6408,0.0
7960,5.473333333333332
8400,0.0
37583,111.79333333333334
64865,440.4
14506,1267.8
38107,0.0
50596,0.0
50382,0.0
21545,1228.1266666666666
57223,0.0
49100,0.0
61982,201.3133333333333
32062,0.0
45963,336.43999999999994
9404,0.0
5683,464.6571428571429
45775,747.7533333333334
27127,36.28
1973,0.0
50964,0.0
61563,0.0
5568,423.1428571428571
45136,215.42
32923,1018.5933333333332
42653,0.0
20771,0.0
37021,483.8733333333333
30161,0.0
43943,94.26666666666665
65663,0.0
4048,0.0
58151,869.4533333333331
27806,0.0
8393,0.0
62385,0.0
48056,431.84
10229,0.0
26979,476.33333333333337
32055,0.0
61768,0.0
8094,0.0
33525,0.0
6786,0.0
53945,691.9599999999999
66912,547.7399999999999
55705,195.04285714285717
34681,536.56
65807,0.0
25160,905.8285714285713
6842,0.0
6676,0.0
46341,0.0
64373,668.8066666666667
40,0.0
30977,1199.6
48829,0.0
34318,0.0
40477,0.0
36935,605.1466666666665
58155,802.2333333333332
30412,175.77142857142857
43391,0.0
14735,1015.4357142857144
60992,0.0
39902,0.0
44229,0.0
59698,0.0
46490,0.0
18423,119.61333333333336
45684,1169.4928571428568
58262,0.0
51035,0.0
55657,132.72666666666666
62050,427.34
41543,374.2642857142857
33178,57.106666666666655
16379,1187.86
64602,809.2600000000001
12364,0.0
21986,0.0
36451,0.0
14131,19.24
16531,691.4933333333332
47706,0.0
61387,0.0
32798,424.5866666666666
18990,0.0
23716,0.0
27278,0.0
41066,856.0933333333332
19256,0.0
47400,670.4692307692308
45156,342.60714285714283
38592,0.0
23273,0.0
1915,0.0
42185,0.0
48164,150.35999999999996
12513,352.72
50199,277.6533333333333
50671,0.0
30715,660.4714285714284
65483,0.0
49934,788.7
20590,0.0
1939,0.0
50360,1.2133333333333332
10717,0.0
30470,415.66
5426,1108.9928571428572
17896,0.0
13662,0.0
25454,0.0
21842,159.88000000000005
17508,0.0
55949,258.35333333333324
67619,0.0
10424,0.0
9012,82.54
10376,0.0
7863,119.77333333333335
21195,589.2933333333333
62420,836.7999999999998
12276,0.0
43596,1149.2666666666669
37720,0.0
6266,0.0
50271,120.94666666666666
41183,0.0
16407,0.0
55160,0.0
29981,0.0
21140,339.3733333333333
60580,0.0
26367,267.3071428571429
9998,0.0
21441,0.0
66165,55.44
25130,927.9000000000002
36759,441.4733333333333
2423,0.0
67185,60.86666666666667
30581,997.4214285714288
48525,0.0
58122,253.66
17956,0.0
24529,58.28666666666666
52496,0.0
38562,0.0
21187,488.75
47415,870.4692307692308
34245,0.0
48816,0.0
49300,133.77999999999997
16957,0.0
20560,0.0
16601,92.26666666666668
6276,0.0
32415,65.05333333333331
63179,0.0
64872,467.5
12895,1117.9066666666663
26187,0.0
25628,0.0
37010,59.52
48266,0.0
39565,317.27333333333326
10099,0.0
14817,816.8
41693,342.00666666666666
52108,236.10666666666663
48597,0.0
30135,0.0
41090,972.4266666666664
37325,405.9733333333333
815,856.26
17629,123.55333333333334
19946,955.8933333333332
31652,0.0
34886,756.8666666666666
44890,0.0
53918,632.2142857142858
14381,1007.9
52405,9.399999999999999
446,0.0
59751,0.0
67538,0.0
7291,948.8714285714285
25721,0.0
50914,0.0
15158,0.0
8716,0.0
39036,780.8733333333334
33922,0.0
33501,0.0
23547,404.92
55014,0.0
28476,907.9428571428573
39195,1002.1933333333332
12681,288.9266666666667
58142,0.0
41608,498.7066666666667
54452,92.14285714285714
21172,525.3600000000001
53373,0.0
55473,0.0
66246,99.95333333333333
45575,1255.7133333333334
8814,0.0
65516,0.0
52091,483.78666666666663
42114,0.0
38692,28.24
29653,0.0
66540,488.74
9407,1308.8214285714284
9859,78.9357142857143
10036,1.6399999999999997
5550,357.53333333333336
12666,705.9533333333334
26590,1062.14
57893,378.7000000000001
28595,397.2600000000001
36147,0.0
53240,0.0
1030,0.0
48712,0.0
64471,768.8933333333334
28287,89.5133333333333
23864,0.0
27434,0.0
43458,1294.5666666666666
50272,119.22666666666667
10234,0.0
29485,0.0
2381,0.0
30088,0.0
3627,48.42
57901,384.9133333333334
24247,0.0
59659,0.0
63463,0.0
58128,872.1666666666667
36473,0.0
58904,0.0
18425,119.55333333333331
53671,217.58666666666667
40983,488.33333333333326
11123,1155.9
32149,0.0
35166,0.0
50030,679.0200000000001
43784,649.042857142857
55678,163.92
12014,0.0
55727,254.88
42556,0.0
50963,0.0
60670,491.45333333333326
65923,0.0
55315,0.0
22985,814.6933333333334
54998,0.0
41207,0.0
25755,0.0
23634,91.52666666666669
39157,0.0
23463,694.3266666666667
44866,0.0
63113,0.0
60853,101.08571428571427
22869,320.78
44034,0.0
48372,0.0
35958,0.0
30821,1194.642857142857
34811,633.1933333333334
54359,179.75333333333333
58597,432.78
1819,0.0
51854,0.0
9491,0.0
46171,0.0
19038,0.0
4812,42.65999999999999
31323,49.3
26668,1054.6333333333337
16839,0.0
38493,0.0
13170,422.6666666666666
6876,0.0
34120,0.0
67334,0.0
20774,0.0
26785,756.4533333333331
2123,0.0
41737,622.5133333333333
15516,0.0
21868,135.99285714285713
34161,0.0
64949,176.14000000000004
18198,971.085714285714
64030,36.1
27476,0.0
12122,0.0
3360,1007.35
42687,0.0
65553,0.0
9465,0.0
6349,0.0
28091,0.0
36599,26.72
33713,0.0
49263,77.3
10771,108.7
38677,6.746666666666665
65071,39.56666666666667
1478,462.36
9442,1253.0214285714285
23994,0.0
47989,633.7428571428571
40316,0.0
62919,155.46
59380,0.0
14942,277.80000000000007
56930,0.0
24515,37.35714285714286
26826,776.62
4381,0.0
63234,0.0
66742,770.6857142857142
67188,55.56666666666667
39590,368.42
5808,39.32000000000001
43778,700.9599999999999
107,0.0
12512,360.80666666666673
55535,0.0
11917,0.0
36573,3.392857142857144
47962,959.92
67218,18.84
57481,0.0
15411,0.0
23376,1025.1642857142856
6540,0.0
11078,0.0
48987,0.0
47660,1256.88
54700,0.0
29683,0.0
63626,0.0
36721,189.68
6003,0.0
39426,568.4933333333332
39220,0.0
35242,966.0499999999998
31893,0.0
2530,0.0
42524,0.0
66950,384.66
2279,0.0
66606,613.4714285714285
12934,1223.7785714285712
59558,0.0
4421,0.0
52862,0.0
40742,0.0
22837,149.5
39263,1124.7599999999998
48327,0.0
2590,0.0
50024,680.6333333333334
27234,0.0
10177,0.0
52116,269.55333333333334
27538,0.0
6846,0.0
3343,258.77333333333337
59093,0.0
53499,20.82
17138,0.0
56039,721.8599999999999
67532,0.0
14126,19.626666666666665
1109,1194.2800000000002
4390,0.0
51657,994.2066666666669
43610,771.04
20840,0.0
49152,0.0
33352,69.6
54464,86.82
58667,240.59333333333328
22475,0.0
35448,397.7733333333332
65322,0.0
22172,0.0
1542,94.11333333333332
15495,0.0
2065,0.0
10987,0.0
51337,11.153333333333332
2918,900.4466666666667
40190,0.0
9671,958.4333333333332
67529,0.0
21013,0.0
46235,0.0
33264,94.96
58366,400.38666666666666
53634,103.65714285714286
19731,1210.95
31899,0.0
25737,0.0
10958,0.0
58141,930.7800000000002
34261,0.0
40041,0.0
3187,0.0
47055,0.0
62244,1085.607142857143
60459,1069.2133333333336
48199,82.34000000000003
8600,0.0
44782,0.0
5610,417.2266666666666
4584,0.0
33687,0.0
46237,0.0
49691,0.0
46845,0.0
22958,711.092857142857
29032,675.5533333333334
12744,0.0
27775,0.0
13839,0.0
52021,0.0
48374,0.0
31057,519.3399999999999
28288,149.45
32683,908.6066666666666
47888,1012.9333333333332
59824,94.98666666666665
60967,0.0
32261,0.0
50540,0.0
60250,0.0
56231,783.7
16732,34.214285714285715
20510,0.0
248,0.0
1483,348.5733333333334
43928,168.19333333333333
62652,608.9200000000001
27638,0.0
35724,0.0
44247,0.0
13870,0.0
23049,1017.992857142857
51316,0.0
15360,0.0
21450,1267.7933333333333
20935,0.0
39098,889.8333333333333
36539,0.0
14579,1279.7266666666667
16712,70.23333333333333
12131,0.0
36027,0.0
17131,0.0
32740,1205.9071428571428
18572,0.0
1844,0.0
65837,0.0
8876,0.0
44793,0.0
46941,0.0
15602,0.0
15979,352.87333333333333
46464,0.0
28246,142.02666666666667
62522,0.0
18593,0.0
3036,0.0
66839,373.83333333333326
18777,0.0
41018,695.9866666666667
66699,724.46
31880,0.0
35055,172.56
36564,0.0
24568,159.90666666666667
8755,0.0
392,0.0
43599,1058.7857142857142
15688,0.0
31348,25.878571428571437
57984,637.06
24633,517.4133333333334
46872,0.0
54314,447.52
54389,105.18571428571428
39745,44.43333333333333
40069,0.0
32770,882.5599999999998
53529,33.23571428571429
20432,0.0
47148,53.173333333333325
12121,0.0
19347,120.55
30213,0.0
31913,0.0
55301,0.0
63823,0.0
13658,0.0
60138,660.2571428571429
23138,0.0
61013,0.0
10400,0.0
28202,25.846666666666668
6333,0.0
18321,571.3933333333334
8391,0.0
26601,641.76
41722,574.6133333333332
21226,774.4133333333333
37279,0.0
16516,881.5466666666667
7487,1097.071428571429
25230,558.3000000000001
31209,135.4
66791,644.5214285714286
66627,814.1142857142858
5358,976.6133333333331
32976,804.0733333333335
42290,0.0
23181,0.0
24369,0.0
41031,652.0133333333333
8329,0.0
28631,1148.46
42075,0.0
58362,433.45714285714286
50043,468.2533333333334
30701,666.4733333333334
36979,491.5
28182,19.066666666666663
28191,23.41333333333333
17194,0.0
48099,255.68
15398,0.0
57465,0.0
24755,1023.8466666666668
38673,4.985714285714286
16991,0.0
27808,0.0
62422,827.9399999999998
5579,432.96428571428567
58603,429.5133333333334
29871,0.0
43499,1045.1533333333334
9469,0.0
47478,1106.513333333333
18200,0.0
5569,372.6928571428571
58870,0.0
36963,425.1266666666667
16978,0.0
10292,0.0
43539,870.8
14559,0.0
551,24.35333333333333
66488,486.3933333333334
53260,0.0
34485,67.05333333333333
60052,256.1785714285714
1534,191.80000000000004
55326,0.0
63259,0.0
53122,0.0
32245,0.0
29267,0.0
62206,504.83333333333326
10121,0.0
13750,0.0
10281,0.0
57490,0.0
34229,0.0
11784,0.0
30050,0.0
54757,0.0
27180,0.0
59981,344.70714285714286
64440,696.0733333333334
56809,0.0
13354,0.0
13282,39.04
52802,0.0
36774,431.03333333333336
44685,0.0
64891,250.07857142857145
10493,0.0
22922,558.12
53650,174.2214285714286
67073,184.4642857142857
15115,0.0
3560,180.10666666666668
50662,0.0
19032,0.0
65386,0.0
32025,0.0
33152,54.220000000000006
25215,532.5533333333334
16396,1193.5666666666666
14409,1077.1799999999998
33558,0.0
59600,0.0
63441,0.0
64832,541.9133333333333
57855,374.9285714285714
55930,247.63333333333333
13022,941.38
37069,74.92000000000002
59575,0.0
7334,1070.7333333333331
58443,0.0
37520,231.42857142857147
1650,0.0
18688,0.0
45060,76.1266666666667
28496,796.0071428571428
45349,0.0
4498,0.0
2854,700.2266666666667
66150,24.39333333333333
33545,0.0
58713,133.17999999999998
67314,0.0
2372,0.0
16781,0.0
8003,0.0
36532,0.0
15007,9.8
788,781.9714285714285
22652,0.0
66889,491.45714285714286
42941,99.17142857142856
60944,0.0
55062,0.0
5585,421.65
59924,374.3785714285714
30096,0.0
15322,0.0
65153,0.0
464,0.0
6025,0.0
67556,0.0
40036,0.0
22824,126.28666666666666
28038,0.0
6344,0.0
32736,658.6666666666667
59049,0.0
26812,802.1266666666666
20370,0.0
21786,535.3066666666667
6419,0.0
21637,940.0333333333332
40359,0.0
24483,0.0
37969,0.0
6606,0.0
15424,0.0
32623,784.2800000000002
52040,125.15333333333334
32658,933.9466666666666
20701,0.0
64104,161.95
8769,0.0
21303,986.4266666666664
25967,0.0
34887,742.3066666666666
12853,0.0
50736,0.0
61479,0.0
56230,686.9
30207,0.0
49311,231.38
179,0.0
23526,474.63999999999993
34420,0.0
38721,64.15714285714287
12969,1076.6
5066,903.9
51090,0.0
61392,0.0
40860,163.01333333333335
12223,0.0
52648,0.0
44093,0.0
58452,577.1333333333333
49802,677.3466666666666
53773,353.26428571428573
66866,493.62
64288,451.8
14612,1263.72
45063,69.18666666666665
33338,73.7
16367,916.7642857142856
42675,0.0
45035,41.46666666666666
45501,0.0
51950,534.76
6964,0.0
54284,337.0933333333333
34001,0.0
6740,0.0
5361,0.0
735,616.6866666666668
54337,300.9466666666667
32127,0.0
237,0.0
33424,0.0
41284,724.0
3738,0.0
52903,0.0
59747,0.0
23987,0.0
48400,0.0
17064,0.0
35316,531.5066666666667
5802,100.38666666666668
27426,0.0
42411,0.0
56749,0.0
12188,0.0
28012,0.0
61365,0.0
1227,1107.8933333333334
39685,149.54666666666665
47923,930.0866666666668
11454,163.28666666666663
37602,78.5
60842,101.35
9948,0.0
8774,0.0
62423,775.3466666666669
4362,0.0
20992,0.0
62724,642.0266666666665
29551,0.0
40091,0.0
59027,0.0
46376,0.0
20313,0.0
41093,960.1266666666664
20790,0.0
34720,739.0714285714284
13331,0.0
15624,0.0
6796,0.0
42849,0.0
18027,1213.3333333333337
1001,0.0
5123,768.6333333333333
8304,0.0
24154,0.0
25398,25.03333333333333
49996,645.8533333333334
32633,812.8733333333331
40579,0.0
41750,456.45
53559,151.16666666666666
44985,0.0
35702,0.0
53578,151.11999999999998
32624,773.24
23228,0.0
21895,41.773333333333326
40546,0.0
66469,533.3866666666667
44717,0.0
36993,175.28666666666663
32761,1033.7133333333334
39423,548.9466666666668
24618,458.89333333333326
29868,0.0
44931,0.0
66116,1.38
32752,1075.06
45551,1299.82
36679,162.40666666666667
12699,1110.6214285714289
17115,0.0
10222,0.0
6354,0.0
37160,730.3285714285713
28738,1110.1533333333334
18659,0.0
30712,749.3071428571427
64114,197.28666666666663
56219,756.1866666666668
36472,0.0
51105,0.0
46869,0.0
14571,0.0
17704,432.2533333333333
41589,551.0714285714286
3290,1127.5200000000002
67140,135.82
57752,106.22666666666665
1926,0.0
41912,0.4800000000000001
55428,0.0
64135,250.6
42861,0.0
208,0.0
34895,733.0666666666667
49825,0.0
10122,0.0
6111,0.0
2867,757.6333333333333
22627,0.0
55312,0.0
55449,0.0
57025,0.0
39234,1353.74
33275,136.54666666666668
46665,0.0
8745,0.0
17254,0.0
32493,232.78
58985,0.0
61965,120.38666666666668
28138,0.0
25355,89.11333333333333
35814,0.0
31452,0.0
21082,140.08666666666662
42037,0.0
62464,789.2266666666667
43606,1107.7733333333333
127,0.0
64374,652.5600000000001
37871,0.0
27473,0.0
48587,0.0
35361,0.0
48036,513.68
13471,0.0
33814,0.0
61156,0.0
32853,527.04
63726,0.0
21370,1191.9466666666667
58524,723.6999999999998
64876,472.6733333333333
36069,0.0
6049,0.0
64516,854.657142857143
59688,0.0
13924,0.0
65119,12.073333333333332
50707,0.0
6075,0.0
